,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,53.0,9.0,4607986314869789.0,1.0,3.0,12.449899597988733,0.07699999999999951,12.0,0.004,0.063,0.8600000000000004,14.377052090396525
0,54.0,9.0,1.0595721698606184e+16,1.0,3.0,12.409673645990857,0.04799999999999949,12.409673645990857,0.048,0.0,0.9520000000000005,13.595852721871474
0,54.0,9.0,1.0516827439644792e+16,1.0,3.0,12.165525060596439,0.02999999999999936,12.12435565298214,0.045,0.045,0.9250000000000006,14.043636738814428
0,54.0,9.0,1.2947670052777528e+16,1.0,3.0,11.789826122551595,0.10199999999999942,11.789826122551595,0.102,0.0,0.8980000000000006,13.479395100593457
0,54.0,9.0,1.5742490853506324e+16,1.0,3.0,12.449899597988733,0.012999999999999234,12.449899597988733,0.013,0.0,0.9870000000000008,14.781144022928306
0,54.0,9.0,1.4445539770370976e+16,1.0,3.0,12.206555615733702,0.14599999999999969,12.206555615733702,0.146,0.0,0.8540000000000003,13.509238199915751
0,54.0,9.0,1.591226175729536e+16,1.0,3.0,12.12435565298214,0.04999999999999938,12.12435565298214,0.05,0.0,0.9500000000000006,14.385445890390622
0,54.0,9.0,1.396339967880904e+16,1.0,3.0,12.449899597988733,0.06199999999999939,12.36931687685298,0.036,0.036,0.9020000000000006,14.3996544072004
0,54.0,9.0,1.7650100051694628e+16,1.0,3.0,12.288205727444508,0.003999999999999337,12.288205727444508,0.004,0.0,0.9960000000000007,14.923860289251017
0,54.0,9.0,1.18637889637025e+16,1.0,3.0,12.12435565298214,0.005999999999999339,12.12435565298214,0.006,0.0,0.9940000000000007,14.539996082147571
0,54.0,9.0,1.0727971436876208e+16,1.0,3.0,12.569805089976535,0.00899999999999923,12.409673645990857,0.011,0.028999999999999998,0.9620000000000007,14.486762880057634
0,54.0,9.0,1.3009395844505312e+16,1.0,3.0,12.12435565298214,0.06199999999999939,12.12435565298214,0.062,0.0,0.9380000000000006,13.730403757575704
0,54.0,9.0,1.3906840587867804e+16,1.0,3.0,12.649110640673518,0.02099999999999924,12.569805089976535,0.025,0.025,0.9540000000000007,14.39839936165927
0,54.0,9.0,1.44461460677885e+16,1.0,3.0,12.206555615733702,0.14599999999999969,12.206555615733702,0.146,0.0,0.8540000000000003,13.509238199915751
0,54.0,9.0,1.0668689987449228e+16,1.0,3.0,12.609520212918492,0.04399999999999937,12.609520212918492,0.022,0.0,0.9560000000000006,14.274309209102501
0,54.0,9.0,9744736081356800.0,1.0,3.0,12.36931687685298,0.05099999999999938,12.36931687685298,0.051,0.0,0.9490000000000006,13.903223044180608
0,54.0,9.0,1.4156776013271492e+16,1.0,3.0,12.609520212918492,0.10399999999999965,12.449899597988733,0.032,0.032,0.8640000000000003,13.48180410950011
0,54.0,9.0,1.166921317901778e+16,1.0,3.0,12.922847983320086,0.12299999999999955,12.449899597988733,0.032,0.137,0.7400000000000004,13.658880983063746
0,54.0,9.0,1.1604491882954424e+16,1.0,3.0,11.958260743101398,0.03899999999999937,11.958260743101398,0.039,0.0,0.9610000000000006,13.910026481773198
0,54.0,9.0,1.2764485127788912e+16,1.0,3.0,12.609520212918492,0.03899999999999937,12.609520212918492,0.039,0.0,0.9610000000000006,13.815754423210198
0,54.0,9.0,1.5670440433870752e+16,1.0,3.0,12.489995996796797,0.057999999999999496,12.449899597988733,0.056,0.056,0.8860000000000005,14.34699742004673
0,54.0,9.0,1.5345236301189016e+16,1.0,3.0,12.0,0.12799999999999945,12.0,0.128,0.0,0.8720000000000006,13.86779344810402
0,54.0,9.0,1.0045172945309376e+16,1.0,3.0,12.0,0.044999999999999485,12.0,0.045,0.0,0.9550000000000005,14.24946523666766
0,54.0,9.0,9931465743653688.0,1.0,3.0,12.24744871391589,0.03899999999999948,12.24744871391589,0.039,0.0,0.9610000000000005,14.218704894073625
0,54.0,9.0,1.752136558458586e+16,1.0,3.0,12.12435565298214,0.0699999999999994,12.12435565298214,0.07,0.0,0.9300000000000006,14.393206845050702
0,54.0,9.0,1.6871343890178508e+16,1.0,3.0,13.19090595827292,0.007999999999999341,12.767145334803704,0.018,0.128,0.8640000000000007,14.423996186110305
0,54.0,9.0,9015283267478572.0,1.0,3.0,11.916375287812984,0.022999999999999354,11.916375287812984,0.023,0.0,0.9770000000000006,14.523963562267303
0,54.0,9.0,9657433982734288.0,1.0,3.0,12.529964086141668,0.032999999999999474,12.489995996796797,0.038,0.038,0.9290000000000005,13.971148077863443
0,54.0,9.0,1.6734838412533344e+16,1.0,3.0,12.165525060596439,0.13199999999999956,12.165525060596439,0.132,0.0,0.8680000000000004,13.360296033252185
0,54.0,9.0,1.2390770628394368e+16,1.0,3.0,12.288205727444508,0.010999999999999344,12.288205727444508,0.011,0.0,0.9890000000000007,14.184416886620133
0,54.0,9.0,1.3541843047355656e+16,1.0,3.0,12.409673645990857,0.01999999999999935,12.36931687685298,0.055,0.055,0.9250000000000006,14.13557015234555
0,54.0,9.0,1.1471525352447496e+16,1.0,3.0,11.832159566199232,0.05199999999999971,11.832159566199232,0.052,0.0,0.9480000000000003,13.451777184941895
0,54.0,9.0,1.0320274368528372e+16,1.0,3.0,13.0,0.02899999999999947,12.165525060596439,0.015,0.136,0.8350000000000005,14.403364004579334
0,54.0,9.0,1.1182339630158408e+16,1.0,3.0,12.083045973594572,0.043999999999999595,12.083045973594572,0.044,0.0,0.9560000000000004,13.45544813123803
0,54.0,9.0,1.6576401261499604e+16,1.0,3.0,12.489995996796797,0.03899999999999937,12.489995996796797,0.039,0.0,0.9610000000000006,14.409059773167463
0,54.0,9.0,9733895164015260.0,1.0,3.0,12.041594578792296,0.12699999999999967,12.041594578792296,0.127,0.0,0.8730000000000003,13.550079117543829
0,54.0,9.0,1.6744808767451888e+16,1.0,3.0,11.958260743101398,0.32999999999999974,11.958260743101398,0.33,0.0,0.6700000000000003,12.704849387078243
0,54.0,9.0,1.5085532370354152e+16,1.0,3.0,12.727922061357855,0.045999999999999375,12.449899597988733,0.028,0.055,0.8990000000000006,14.259447474869397
0,54.0,9.0,1.426072036425844e+16,1.0,3.0,12.767145334803704,0.1639999999999997,12.767145334803704,0.129,0.0,0.8360000000000003,13.619567836260119
0,54.0,9.0,1.0958384151292672e+16,1.0,3.0,12.767145334803704,0.008999999999999342,12.489995996796797,0.023,0.039,0.9520000000000006,15.02346228636729
0,54.0,9.0,9659545527670244.0,1.0,3.0,12.529964086141668,0.032999999999999474,12.489995996796797,0.038,0.038,0.9290000000000005,13.971148077863443
0,54.0,9.0,1.1032562027682104e+16,1.0,3.0,12.489995996796797,0.03699999999999937,12.328828005937952,0.038,0.038,0.9250000000000006,13.919069777718686
0,54.0,9.0,1.59670896270581e+16,1.0,3.0,12.489995996796797,0.15199999999999958,12.206555615733702,0.034,0.034,0.8140000000000004,14.561122199852033
0,54.0,9.0,1.0479573930936576e+16,1.0,3.0,12.083045973594572,0.056999999999999384,12.083045973594572,0.057,0.0,0.9430000000000006,14.399361722619867
0,54.0,9.0,1.3362591695049852e+16,1.0,3.0,11.832159566199232,0.25499999999999967,11.832159566199232,0.255,0.0,0.7450000000000003,13.509048387615906
0,54.0,9.0,1.5956594414445024e+16,1.0,3.0,12.489995996796797,0.15199999999999958,12.206555615733702,0.034,0.034,0.8140000000000004,14.561122199852033
0,54.0,9.0,1.2300455584737972e+16,1.0,3.0,12.569805089976535,0.12999999999999956,12.36931687685298,0.026,0.026,0.8440000000000004,13.56714559227564
0,54.0,9.0,1.2472468803439536e+16,1.0,3.0,12.206555615733702,0.09299999999999964,12.206555615733702,0.093,0.0,0.9070000000000004,13.157752933987569
0,54.0,9.0,1.425701933292666e+16,1.0,3.0,12.767145334803704,0.1639999999999997,12.767145334803704,0.129,0.0,0.8360000000000003,13.619567836260119
0,54.0,9.0,9578768498694780.0,1.0,3.0,12.288205727444508,0.03899999999999937,12.24744871391589,0.023,0.023,0.9380000000000006,14.35995876291748
0,54.0,9.0,1.2994366674919248e+16,1.0,3.0,11.916375287812984,0.0679999999999995,11.916375287812984,0.068,0.0,0.9320000000000005,13.43387471007679
0,55.0,9.0,2.794740918665888e+16,1.0,3.0,13.038404810405298,0.032999999999999585,12.529964086141668,0.025,0.082,0.8850000000000005,13.921844571614264
0,55.0,9.0,2.2671347590860696e+16,1.0,3.0,12.489995996796797,0.054999999999999605,12.489995996796797,0.055,0.0,0.9450000000000004,13.592941003292253
0,55.0,9.0,2.2953082381578988e+16,1.0,3.0,12.409673645990857,0.057999999999999496,12.409673645990857,0.058,0.0,0.9420000000000005,13.676076795523537
0,55.0,10.0,3.437693575983094e+16,1.0,3.0,12.727922061357855,0.042999999999999594,12.569805089976535,0.033,0.14700000000000002,0.8100000000000004,13.438482066849172
0,55.0,9.0,1.94864970708185e+16,1.0,3.0,12.328828005937952,0.12899999999999956,12.328828005937952,0.129,0.0,0.8710000000000004,13.908725514099677
0,55.0,9.0,3.1500394819590564e+16,1.0,3.0,12.449899597988733,0.13699999999999957,12.24744871391589,0.065,0.065,0.7980000000000004,13.864542676406753
0,55.0,9.0,3.3423678674044788e+16,1.0,3.0,12.12435565298214,0.0749999999999994,12.12435565298214,0.075,0.0,0.9250000000000006,13.91366298409312
0,55.0,9.0,2.0242515944405836e+16,1.0,3.0,12.529964086141668,0.01999999999999924,12.529964086141668,0.02,0.0,0.9800000000000008,14.721379713327918
0,55.0,10.0,3.3939562241394868e+16,1.0,3.0,12.12435565298214,0.06599999999999939,12.12435565298214,0.066,0.0,0.9340000000000006,14.121334562289496
0,55.0,9.0,3.0302022020824572e+16,1.0,3.0,12.083045973594572,0.04399999999999937,12.083045973594572,0.044,0.0,0.9560000000000006,14.3778148152596
0,55.0,9.0,2.026789652537552e+16,1.0,3.0,12.727922061357855,0.02799999999999947,12.727922061357855,0.028,0.0,0.9720000000000005,14.396020997416521
0,55.0,9.0,2.9589444404014884e+16,1.0,3.0,12.449899597988733,0.09299999999999942,12.449899597988733,0.093,0.0,0.9070000000000006,14.440430171227796
0,55.0,9.0,2.3438854757915212e+16,1.0,3.0,12.409673645990857,0.025999999999999357,12.409673645990857,0.026,0.0,0.9740000000000006,14.71637283842361
0,55.0,9.0,2.4655758280211188e+16,1.0,3.0,12.884098726725126,-6.661338147750939e-16,12.727922061357855,0.011,0.044,0.9560000000000007,14.922436257615683
0,55.0,9.0,2.392598243761097e+16,1.0,3.0,12.0,0.1499999999999997,12.0,0.15,0.0,0.8500000000000003,13.578884785259092
0,55.0,10.0,3.567649052221195e+16,1.0,3.0,12.409673645990857,0.05399999999999938,12.409673645990857,0.054,0.0,0.9460000000000006,14.42548562638434
0,55.0,9.0,3.3357783277872828e+16,1.0,3.0,12.449899597988733,0.10099999999999942,12.449899597988733,0.101,0.0,0.8990000000000006,13.994150666553889
0,55.0,9.0,2.2817944928151188e+16,1.0,3.0,13.0,0.01999999999999924,12.767145334803704,0.03,0.052,0.9280000000000007,14.454614916336121
0,55.0,9.0,1.945074721105968e+16,1.0,3.0,12.884098726725126,0.07599999999999973,12.529964086141668,0.037,0.147,0.7770000000000002,13.651745947651309
0,55.0,9.0,2.4674075696943684e+16,1.0,3.0,12.68857754044952,0.02899999999999936,12.68857754044952,0.029,0.0,0.9710000000000006,14.6041449936299
0,55.0,9.0,2.3360387277013228e+16,1.0,3.0,12.727922061357855,0.10099999999999942,12.727922061357855,0.101,0.0,0.8990000000000006,13.99498882165016
0,55.0,9.0,2.544042765244219e+16,1.0,3.0,12.609520212918492,0.11399999999999944,12.609520212918492,0.068,0.0,0.8860000000000006,13.966360464439084
0,55.0,9.0,2.6722531395111824e+16,1.0,3.0,12.328828005937952,0.12899999999999967,12.328828005937952,0.129,0.0,0.8710000000000003,13.18850399806592
0,55.0,9.0,2.63429093206957e+16,1.0,3.0,12.328828005937952,0.0009999999999994458,12.328828005937952,0.001,0.0,0.9990000000000006,14.843161768478796
0,55.0,9.0,2.421821086763249e+16,1.0,3.0,12.449899597988733,0.044999999999999374,12.449899597988733,0.045,0.0,0.9550000000000006,14.24550288576085
0,55.0,10.0,3.4704671025123652e+16,1.0,3.0,12.529964086141668,0.011999999999999456,12.24744871391589,0.017,0.017,0.9710000000000005,15.033097616063575
0,55.0,9.0,1.895630426049228e+16,1.0,3.0,12.409673645990857,0.026999999999999358,12.409673645990857,0.027,0.0,0.9730000000000006,14.794143339699183
0,55.0,9.0,3.0317580995366316e+16,1.0,3.0,12.288205727444508,0.03799999999999937,12.288205727444508,0.038,0.0,0.9620000000000006,14.220737148698218
0,55.0,9.0,2.7694430107862536e+16,1.0,3.0,12.409673645990857,0.045999999999999375,12.409673645990857,0.046,0.0,0.9540000000000006,14.102456901373655
0,55.0,10.0,3.5323639689142532e+16,1.0,3.0,12.24744871391589,0.01899999999999924,12.206555615733702,0.037,0.037,0.9440000000000007,14.20200075213199
0,55.0,10.0,3.442693572892157e+16,1.0,3.0,12.529964086141668,0.009999999999999343,12.409673645990857,0.014,0.014,0.9760000000000006,14.819594979540849
0,55.0,9.0,2.657062373301787e+16,1.0,3.0,12.806248474865697,0.09299999999999942,12.806248474865697,0.093,0.0,0.9070000000000006,14.794235539610243
0,55.0,9.0,2.5815402954792624e+16,1.0,3.0,12.649110640673518,0.04899999999999938,12.649110640673518,0.049,0.0,0.9510000000000006,14.02854135857957
0,55.0,9.0,2.682288759947107e+16,1.0,3.0,12.328828005937952,0.02999999999999947,12.328828005937952,0.03,0.0,0.9700000000000005,14.839988804978317
0,55.0,9.0,2.8113665402022092e+16,1.0,3.0,12.806248474865697,0.09699999999999953,12.806248474865697,0.074,0.0,0.9030000000000005,13.756302659412363
0,55.0,9.0,2.2203395381216812e+16,1.0,3.0,12.884098726725126,0.035999999999999366,12.767145334803704,0.004,0.034,0.9300000000000006,14.379883779353474
0,55.0,9.0,2.2106644301902388e+16,1.0,3.0,12.489995996796797,0.03799999999999937,12.489995996796797,0.038,0.0,0.9620000000000006,13.809634138315667
0,55.0,9.0,2.208434567164481e+16,1.0,3.0,12.609520212918492,0.02899999999999958,12.609520212918492,0.029,0.0,0.9710000000000004,13.77207303338556
0,55.0,9.0,2.6554123157955076e+16,1.0,3.0,13.076696830622021,0.10199999999999965,12.569805089976535,0.05,0.10900000000000001,0.7890000000000004,14.118901155427835
0,55.0,9.0,3.159855340372828e+16,1.0,3.0,12.569805089976535,0.04199999999999937,12.569805089976535,0.042,0.0,0.9580000000000006,14.293234545115919
0,55.0,9.0,2.5138554132310932e+16,1.0,3.0,12.806248474865697,0.044999999999999596,12.489995996796797,0.075,0.128,0.8270000000000004,13.689254511222918
0,55.0,9.0,2.7476569415587092e+16,1.0,3.0,12.489995996796797,0.1379999999999998,12.489995996796797,0.138,0.0,0.8620000000000002,13.58287005847332
0,55.0,10.0,3.408319909561984e+16,1.0,3.0,12.206555615733702,0.06999999999999951,12.206555615733702,0.07,0.0,0.9300000000000005,13.7584153133479
0,55.0,9.0,2.8549844118438e+16,1.0,3.0,12.328828005937952,0.04699999999999949,12.328828005937952,0.047,0.0,0.9530000000000005,14.692844249140313
0,55.0,9.0,2.702544670091045e+16,1.0,3.0,12.24744871391589,0.02699999999999947,12.24744871391589,0.027,0.0,0.9730000000000005,14.57906491286891
0,55.0,9.0,2.7905277627867396e+16,1.0,3.0,13.0,0.05099999999999949,12.409673645990857,0.044,0.11599999999999999,0.8330000000000005,13.904573635316897
0,55.0,9.0,2.215982450131277e+16,1.0,3.0,12.489995996796797,0.00799999999999923,12.489995996796797,0.008,0.0,0.9920000000000008,14.595931014386883
0,55.0,9.0,3.1255776906608e+16,1.0,3.0,12.884098726725126,0.03699999999999948,12.449899597988733,0.027,0.084,0.8790000000000006,14.785477712664132
0,55.0,10.0,3.3774564414225572e+16,1.0,3.0,12.12435565298214,0.010999999999999344,12.12435565298214,0.011,0.0,0.9890000000000007,15.032718479182567
0,55.0,9.0,1.9540755658067024e+16,1.0,3.0,12.206555615733702,0.045999999999999486,12.206555615733702,0.046,0.0,0.9540000000000005,14.891433763153389
0,56.0,10.0,5.73542185937754e+16,1.0,3.0,12.409673645990857,0.007999999999999341,12.409673645990857,0.008,0.0,0.9920000000000007,15.231184414239532
0,56.0,10.0,5.776801544162902e+16,1.0,3.0,12.529964086141668,0.015999999999999237,12.529964086141668,0.016,0.0,0.9840000000000008,14.546313763102276
0,56.0,10.0,4.22329366098246e+16,1.0,3.0,12.409673645990857,0.011999999999999234,12.409673645990857,0.012,0.0,0.9880000000000008,14.647283406250871
0,56.0,10.0,4.825546177485007e+16,1.0,3.0,12.884098726725126,0.0029999999999992255,12.449899597988733,0.015,0.043000000000000003,0.9540000000000007,15.005589672769638
0,56.0,10.0,6.698355998865441e+16,1.0,3.0,12.649110640673518,0.008999999999999453,12.649110640673518,0.009,0.0,0.9910000000000005,15.319570846408254
0,56.0,10.0,6.633967254258105e+16,1.0,3.0,12.449899597988733,0.05999999999999939,12.449899597988733,0.06,0.0,0.9400000000000006,13.983801115719885
0,56.0,10.0,3.8171455766221304e+16,1.0,3.0,12.449899597988733,0.02099999999999924,12.449899597988733,0.021,0.0,0.9790000000000008,14.50912415202977
0,56.0,10.0,6.4920234038531304e+16,1.0,3.0,12.569805089976535,0.016999999999999238,12.569805089976535,0.017,0.0,0.9830000000000008,14.6602581580829
0,56.0,10.0,6.404253578866136e+16,1.0,3.0,12.12435565298214,0.012999999999999234,12.12435565298214,0.013,0.0,0.9870000000000008,15.012762433345655
0,56.0,10.0,5.421441950673913e+16,1.0,3.0,12.84523257866513,0.21199999999999974,12.489995996796797,0.048,0.089,0.6990000000000003,14.051220579194126
0,56.0,10.0,7.1144939608230616e+16,1.0,3.0,12.041594578792296,0.07199999999999951,12.041594578792296,0.072,0.0,0.9280000000000005,14.306044363747688
0,56.0,10.0,6.648128935795126e+16,1.0,3.0,12.529964086141668,0.043999999999999484,12.529964086141668,0.027,0.0,0.9560000000000005,13.97992025910747
0,56.0,10.0,6.253323740840863e+16,1.0,3.0,12.529964086141668,0.031999999999999806,12.24744871391589,0.176,0.176,0.7920000000000003,13.249872379527554
0,56.0,10.0,4.385703030617083e+16,1.0,3.0,12.328828005937952,0.007999999999999341,12.328828005937952,0.008,0.0,0.9920000000000007,15.205650382839567
0,56.0,10.0,4.2178383731870264e+16,1.0,3.0,12.529964086141668,0.13299999999999967,12.489995996796797,0.012,0.012,0.8550000000000003,13.958966325999842
0,56.0,10.0,5.047342452960508e+16,1.0,3.0,12.489995996796797,0.03299999999999936,12.489995996796797,0.033,0.0,0.9670000000000006,13.977791863339979
0,56.0,10.0,6.823045717047942e+16,1.0,3.0,12.288205727444508,0.03299999999999925,12.24744871391589,0.036,0.036,0.9310000000000007,14.296316597947508
0,56.0,10.0,5.70815854430501e+16,1.0,3.0,12.609520212918492,0.047999999999999376,12.288205727444508,0.024,0.024,0.9280000000000006,14.142242600466266
0,56.0,10.0,3.986756347463023e+16,1.0,3.0,12.0,0.00799999999999923,12.0,0.008,0.0,0.9920000000000008,16.14831632175058
0,56.0,10.0,3.954160452246081e+16,1.0,3.0,11.789826122551595,0.05299999999999938,11.789826122551595,0.053,0.0,0.9470000000000006,13.847390031638334
0,56.0,10.0,3.790677040365634e+16,1.0,3.0,12.449899597988733,0.012999999999999345,12.24744871391589,0.049,0.049,0.9380000000000006,14.35971756170881
0,56.0,10.0,4.6104769255808536e+16,1.0,3.0,12.96148139681572,0.008999999999999453,12.727922061357855,0.016,0.025,0.9660000000000005,15.048772867774929
0,56.0,10.0,4.717799191718032e+16,1.0,3.0,12.449899597988733,0.010999999999999455,12.449899597988733,0.011,0.0,0.9890000000000005,14.832620399403353
0,56.0,10.0,3.743762656163092e+16,1.0,3.0,12.12435565298214,0.11199999999999943,12.12435565298214,0.112,0.0,0.8880000000000006,13.877157451839796
0,56.0,10.0,4.689744469622085e+16,1.0,3.0,12.288205727444508,0.023999999999999244,12.288205727444508,0.016,0.0,0.9760000000000008,15.458104039893929
0,56.0,10.0,6.9455532010383016e+16,1.0,3.0,12.12435565298214,0.15599999999999947,12.12435565298214,0.156,0.0,0.8440000000000005,13.975274630600127
0,56.0,10.0,4.697800147888609e+16,1.0,3.0,12.649110640673518,0.014999999999999236,12.489995996796797,0.019,0.065,0.9200000000000007,14.665708881188761
0,56.0,10.0,5.26088779889254e+16,1.0,3.0,12.529964086141668,0.10499999999999943,12.529964086141668,0.061,0.0,0.8950000000000006,14.114438950514877
0,56.0,10.0,4.181419074535731e+16,1.0,3.0,12.165525060596439,0.12799999999999945,12.165525060596439,0.065,0.0,0.8720000000000006,13.781841617156537
0,56.0,10.0,6.062742218806544e+16,1.0,3.0,12.449899597988733,0.007999999999999341,12.449899597988733,0.008,0.0,0.9920000000000007,16.01828760976079
0,56.0,10.0,5.276297360023144e+16,1.0,3.0,12.409673645990857,0.02799999999999936,12.409673645990857,0.028,0.0,0.9720000000000006,15.228136098272733
0,56.0,10.0,4.186514069875034e+16,1.0,3.0,11.958260743101398,0.03899999999999926,11.958260743101398,0.039,0.0,0.9610000000000007,14.648849845052055
0,56.0,10.0,7.057473937969785e+16,1.0,3.0,12.649110640673518,0.03299999999999936,12.288205727444508,0.016,0.016,0.9510000000000006,14.888662448272948
0,56.0,10.0,5.0452768813833976e+16,1.0,3.0,12.489995996796797,0.03299999999999936,12.489995996796797,0.033,0.0,0.9670000000000006,13.977791863339979
0,56.0,10.0,4.599287403023226e+16,1.0,3.0,12.767145334803704,0.026999999999999247,12.767145334803704,0.019,0.0,0.9730000000000008,15.257895810413293
0,56.0,10.0,4.050229108656816e+16,1.0,3.0,12.68857754044952,0.010999999999999233,12.449899597988733,0.006,0.017,0.9720000000000008,14.747617448925201
0,56.0,10.0,4.6404807707266184e+16,1.0,3.0,12.609520212918492,0.006999999999999229,12.24744871391589,0.019,0.019,0.9740000000000008,15.43217419093251
0,56.0,10.0,6.0419897389052824e+16,1.0,3.0,12.206555615733702,0.25799999999999956,12.206555615733702,0.258,0.0,0.7420000000000004,14.144911496712663
0,56.0,10.0,5.322507668978536e+16,1.0,3.0,12.529964086141668,0.015999999999999237,12.529964086141668,0.016,0.0,0.9840000000000008,15.036742505645849
0,56.0,10.0,3.979198647347474e+16,1.0,3.0,12.328828005937952,0.10199999999999942,12.328828005937952,0.102,0.0,0.8980000000000006,14.249858927554842
0,56.0,10.0,4.1619539014368296e+16,1.0,3.0,12.767145334803704,0.03499999999999959,12.36931687685298,0.01,0.08599999999999998,0.8790000000000004,14.05770593866659
0,56.0,10.0,4.921478845439024e+16,1.0,3.0,12.0,0.1859999999999996,12.0,0.186,0.0,0.8140000000000004,13.605050512669532
0,56.0,10.0,4.793471200889949e+16,1.0,3.0,11.958260743101398,0.21499999999999975,11.958260743101398,0.215,0.0,0.7850000000000003,13.177732833591499
0,56.0,10.0,7.0604111242423896e+16,1.0,3.0,12.806248474865697,0.008999999999999342,12.328828005937952,0.016,0.032,0.9590000000000006,14.931873001258474
0,56.0,10.0,3.767218821148924e+16,1.0,3.0,12.24744871391589,0.012999999999999234,12.206555615733702,0.011,0.011,0.9760000000000008,14.956299414863246
0,56.0,10.0,4.993322810164482e+16,1.0,3.0,12.36931687685298,0.02899999999999925,12.36931687685298,0.029,0.0,0.9710000000000008,15.10407316690576
0,56.0,10.0,7.0025638506566456e+16,1.0,3.0,12.24744871391589,0.021999999999999353,12.24744871391589,0.022,0.0,0.9780000000000006,14.946918325173293
0,56.0,10.0,6.741949418244603e+16,1.0,3.0,12.449899597988733,0.01999999999999924,12.449899597988733,0.02,0.0,0.9800000000000008,15.114083314283707
0,56.0,10.0,4.633001474159684e+16,1.0,3.0,12.609520212918492,0.011999999999999345,12.288205727444508,0.017,0.017,0.9710000000000006,14.999328635664089
0,56.0,10.0,4.906865770423934e+16,1.0,3.0,12.489995996796797,0.010999999999999233,12.489995996796797,0.011,0.0,0.9890000000000008,15.136464994019079
0,57.0,10.0,1.0880878443582766e+17,1.0,3.0,12.288205727444508,0.04299999999999937,12.288205727444508,0.043,0.0,0.9570000000000006,14.296207140494136
0,57.0,10.0,1.2051968082513752e+17,1.0,3.0,12.727922061357855,0.006999999999999229,12.727922061357855,0.007,0.0,0.9930000000000008,15.649203035400507
0,57.0,10.0,1.2132541320699674e+17,1.0,3.0,12.96148139681572,0.012999999999999345,12.884098726725126,0.025,0.025,0.9620000000000006,14.688572517882955
0,57.0,10.0,9.609415529616266e+16,1.0,3.0,12.328828005937952,0.006999999999999229,12.328828005937952,0.007,0.0,0.9930000000000008,15.160877252187062
0,57.0,10.0,1.4017021808470974e+17,1.0,3.0,12.24744871391589,0.024999999999999245,12.24744871391589,0.025,0.0,0.9750000000000008,14.608716838955747
0,57.0,10.0,1.0507019438176891e+17,1.0,3.0,12.68857754044952,0.011999999999999345,12.68857754044952,0.012,0.0,0.9880000000000007,15.010598930791346
0,57.0,10.0,1.1183387588144822e+17,1.0,3.0,12.12435565298214,0.12299999999999955,12.12435565298214,0.123,0.0,0.8770000000000004,14.116355988942765
0,57.0,10.0,1.3466533184703595e+17,1.0,3.0,13.19090595827292,0.01799999999999935,13.0,0.016,0.051000000000000004,0.9310000000000006,14.841340785100032
0,57.0,10.0,1.2804673109568795e+17,1.0,3.0,12.449899597988733,0.04199999999999937,12.449899597988733,0.042,0.0,0.9580000000000006,14.162775308617773
0,57.0,10.0,7.56751527305297e+16,1.0,3.0,11.958260743101398,0.036999999999999256,11.958260743101398,0.037,0.0,0.9630000000000007,15.126039110615688
0,57.0,10.0,7.966157256131342e+16,1.0,3.0,12.727922061357855,0.024999999999999245,12.409673645990857,0.029,0.029,0.9460000000000007,14.861408384307088
0,57.0,10.0,1.3542313357978978e+17,1.0,3.0,12.96148139681572,0.033999999999999364,12.569805089976535,0.024,0.024,0.9420000000000006,15.125309756698531
0,57.0,10.0,8.749456404453435e+16,1.0,3.0,12.767145334803704,0.01799999999999924,12.767145334803704,0.018,0.0,0.9820000000000008,14.622481283432823
0,57.0,10.0,1.0929928974430646e+17,1.0,3.0,12.409673645990857,0.04299999999999937,12.409673645990857,0.043,0.0,0.9570000000000006,14.140755717093537
0,57.0,10.0,8.333085441889822e+16,1.0,3.0,12.489995996796797,0.0809999999999994,12.489995996796797,0.081,0.0,0.9190000000000006,14.299982787980102
0,57.0,10.0,7.770394157363522e+16,1.0,3.0,12.24744871391589,0.04499999999999926,12.24744871391589,0.045,0.0,0.9550000000000007,15.43962249049153
0,57.0,10.0,1.4243177938027018e+17,1.0,3.0,12.489995996796797,0.009999999999999343,12.489995996796797,0.01,0.0,0.9900000000000007,15.694508745307427
0,57.0,10.0,7.792934617996843e+16,1.0,3.0,12.12435565298214,0.07599999999999951,12.12435565298214,0.076,0.0,0.9240000000000005,14.500583025070942
0,57.0,10.0,8.188051094456267e+16,1.0,3.0,12.922847983320086,0.01699999999999935,12.806248474865697,0.008,0.008,0.9750000000000006,15.427290776471747
0,57.0,10.0,1.110766004400383e+17,1.0,3.0,12.649110640673518,0.012999999999999234,12.649110640673518,0.013,0.0,0.9870000000000008,15.530816803762068
0,57.0,10.0,1.0861979367619843e+17,1.0,3.0,12.165525060596439,0.05999999999999939,12.165525060596439,0.06,0.0,0.9400000000000006,14.254651095681583
0,57.0,10.0,1.1969962641748597e+17,1.0,3.0,12.328828005937952,0.014999999999999236,12.328828005937952,0.015,0.0,0.9850000000000008,15.988624081500095
0,57.0,10.0,1.3585473405713122e+17,1.0,3.0,13.341664064126334,0.008999999999999342,12.922847983320086,0.021,0.038000000000000006,0.9530000000000006,15.672212610479775
